Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total_Sales,Profit,Return_Flag,Customer_Frequency,Monetary,Recency,Discount (%),Shipping_Cost,Customer_Segment
489446,21590,KINGS CHOICE CIGAR BOX MATCHES ,24,12/1/2009 10:06,1.25,13758,United Kingdom,30,6,0,19,9263.14,6,1.81,2.67,High Value
489446,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,12/1/2009 10:06,1.25,13758,United Kingdom,30,6,0,19,9263.14,6,16.71,3.01,High Value
489446,20725,LUNCH BAG RED SPOTTY,10,12/1/2009 10:06,1.65,13758,United Kingdom,16.5,3.3,0,19,9263.14,6,6.42,3.06,High Value
489446,20728,LUNCH BAG CARS BLUE,10,12/1/2009 10:06,1.65,13758,United Kingdom,16.5,3.3,0,19,9263.14,6,3.73,2.02,High Value
489446,20726,LUNCH BAG WOODLAND,10,12/1/2009 10:06,1.65,13758,United Kingdom,16.5,3.3,0,19,9263.14,6,0.82,2.4,High Value
489446,20754,RETRO RED SPOTTY WASHING UP GLOVES,12,12/1/2009 10:06,2.1,13758,United Kingdom,25.2,5.04,0,19,9263.14,6,11.82,4.54,High Value
489446,21217,RED SPOTTY ROUND CAKE TINS,12,12/1/2009 10:06,8.95,13758,United Kingdom,107.4,21.48,0,19,9263.14,6,13.55,2.34,High Value
489446,22195,LARGE HEART MEASURING SPOONS,12,12/1/2009 10:06,1.65,13758,United Kingdom,19.8,3.96,0,19,9263.14,6,0.33,4.72,High Value
489446,85066,CREAM SWEETHEART MINI CHEST,2,12/1/2009 10:06,12.75,13758,United Kingdom,25.5,5.1,0,19,9263.14,6,10.24,2.97,High Value
489447,POST,POSTAGE,1,12/1/2009 10:10,130,12362,Belgium,130,26,0,13,4755.54,5,4.53,14.51,Mid Value
489448,20827,GOLD APERITIF GLASS,48,12/1/2009 10:18,2.12,15413,United Kingdom,101.76,20.352,0,7,-2531.38,424,12.9,4.93,Low Value
489448,20825,GOLD WINE GLASS,48,12/1/2009 10:18,3.39,15413,United Kingdom,162.72,32.544,0,7,-2531.38,424,3.49,3.94,Low Value
489448,20823,GOLD WINE GOBLET,48,12/1/2009 10:18,4.25,15413,United Kingdom,204,40.8,0,7,-2531.38,424,13.82,3.47,Low Value
489448,20826,SILVER APERITIF GLASS,48,12/1/2009 10:18,2.12,15413,United Kingdom,101.76,20.352,0,7,-2531.38,424,7.73,3.43,Low Value
C489449,22087,PAPER BUNTING WHITE LACE,-12,12/1/2009 10:33,2.95,16321,Australia,-35.4,-7.08,1,10,265.5,66,18.73,14.91,Low Value
C489449,85206A,CREAM FELT EASTER EGG BASKET,-6,12/1/2009 10:33,1.65,16321,Australia,-9.9,-1.98,1,10,265.5,66,2.75,9.69,Low Value
C489449,21895,POTTING SHED SOW 'N' GROW SET,-4,12/1/2009 10:33,4.25,16321,Australia,-17,-3.4,1,10,265.5,66,6.82,11.19,Low Value
C489449,21896,POTTING SHED TWINE,-6,12/1/2009 10:33,2.1,16321,Australia,-12.6,-2.52,1,10,265.5,66,2.27,10.69,Low Value
C489449,22083,PAPER CHAIN KIT RETRO SPOT,-12,12/1/2009 10:33,2.95,16321,Australia,-35.4,-7.08,1,10,265.5,66,18.49,10.36,Low Value
C489449,21871,SAVE THE PLANET MUG,-12,12/1/2009 10:33,1.25,16321,Australia,-15,-3,1,10,265.5,66,17.55,7.34,Low Value
C489449,84946,ANTIQUE SILVER TEA GLASS ETCHED,-12,12/1/2009 10:33,1.25,16321,Australia,-15,-3,1,10,265.5,66,5.16,5.72,Low Value
C489449,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-24,12/1/2009 10:33,0.85,16321,Australia,-20.4,-4.08,1,10,265.5,66,13.2,5.8,Low Value
C489449,22090,PAPER BUNTING RETRO SPOTS,-12,12/1/2009 10:33,2.95,16321,Australia,-35.4,-7.08,1,10,265.5,66,16.34,10.26,Low Value
489450,22087,PAPER BUNTING WHITE LACE,12,12/1/2009 10:36,2.95,16321,Australia,35.4,7.08,0,10,265.5,66,11.1,6.65,Low Value
489450,85206A,CREAM FELT EASTER EGG BASKET,6,12/1/2009 10:36,1.65,16321,Australia,9.9,1.98,0,10,265.5,66,10.59,9.88,Low Value
489450,21895,POTTING SHED SOW 'N' GROW SET,4,12/1/2009 10:36,4.25,16321,Australia,17,3.4,0,10,265.5,66,4.84,10.52,Low Value
489450,21896,POTTING SHED TWINE,6,12/1/2009 10:36,2.1,16321,Australia,12.6,2.52,0,10,265.5,66,1.86,12.83,Low Value
489450,22083,PAPER CHAIN KIT RETRO SPOT,12,12/1/2009 10:36,2.95,16321,Australia,35.4,7.08,0,10,265.5,66,17.94,7.48,Low Value
489450,21871,SAVE THE PLANET MUG,12,12/1/2009 10:36,1.25,16321,Australia,15,3,0,10,265.5,66,18.01,8.92,Low Value
489450,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,12/1/2009 10:36,1.25,16321,Australia,15,3,0,10,265.5,66,12.66,7.27,Low Value
489450,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,12/1/2009 10:36,0.85,16321,Australia,20.4,4.08,0,10,265.5,66,6.78,8.15,Low Value
489450,22090,PAPER BUNTING RETRO SPOTS,12,12/1/2009 10:36,2.95,16321,Australia,35.4,7.08,0,10,265.5,66,6.98,5.41,Low Value
C489459,90200A,PURPLE SWEETHEART BRACELET,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,14.52,3.37,Low Value
C489459,90200D,PINK SWEETHEART BRACELET,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,17.94,4.86,Low Value
C489459,90200B,BLACK SWEETHEART BRACELET,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,17.74,2.89,Low Value
C489459,90200E,GREEN SWEETHEART BRACELET,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,15.6,3.74,Low Value
C489459,90200C,BLUE SWEETHEART BRACELET,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,12.84,2.95,Low Value
C489459,90185C,BLACK DIAMANTE EXPANDABLE RING,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,1.68,4.59,Low Value
C489459,90185B,AMETHYST DIAMANTE EXPANDABLE RING,-3,12/1/2009 10:44,4.25,17592,United Kingdom,-12.75,-2.55,1,2,0,733,3.23,2.56,Low Value
C489459,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,-3,12/1/2009 10:44,3.75,17592,United Kingdom,-11.25,-2.25,1,2,0,733,17.97,3.31,Low Value
C489459,90003D,CRYSTAL PAIR HEART HAIR SLIDES,-3,12/1/2009 10:44,3.75,17592,United Kingdom,-11.25,-2.25,1,2,0,733,12.13,4.6,Low Value
C489459,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,-3,12/1/2009 10:44,3.75,17592,United Kingdom,-11.25,-2.25,1,2,0,733,0.18,4.49,Low Value
C489459,90209C,PINK ENAMEL+GLASS HAIR COMB,-3,12/1/2009 10:44,2.1,17592,United Kingdom,-6.3,-1.26,1,2,0,733,2.03,2.46,Low Value
C489459,90209A,PURPLE ENAMEL+GLASS HAIR COMB,-3,12/1/2009 10:44,2.1,17592,United Kingdom,-6.3,-1.26,1,2,0,733,13.27,4.34,Low Value
C489459,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,-2,12/1/2009 10:44,6.35,17592,United Kingdom,-12.7,-2.54,1,2,0,733,0.1,4.58,Low Value
489460,79323P,PINK CHERRY LIGHTS,8,12/1/2009 10:46,6.75,16167,United Kingdom,54,10.8,0,6,1149.87,408,3.22,3.16,Low Value
489460,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/1/2009 10:46,0.55,16167,United Kingdom,13.2,2.64,0,6,1149.87,408,10.97,3.35,Low Value
489460,84991,60 TEATIME FAIRY CAKE CASES,24,12/1/2009 10:46,0.55,16167,United Kingdom,13.2,2.64,0,6,1149.87,408,13.84,3.2,Low Value
489460,22274,FELTCRAFT DOLL EMILY,6,12/1/2009 10:46,2.95,16167,United Kingdom,17.7,3.54,0,6,1149.87,408,13.04,4.18,Low Value
489460,22273,FELTCRAFT DOLL MOLLY,6,12/1/2009 10:46,2.95,16167,United Kingdom,17.7,3.54,0,6,1149.87,408,4.49,3.93,Low Value
489460,22179,SET 10 LIGHTS NIGHT OWL,4,12/1/2009 10:46,6.75,16167,United Kingdom,27,5.4,0,6,1149.87,408,14.24,2.21,Low Value
489460,22320,BIRDS MOBILE VINTAGE DESIGN,3,12/1/2009 10:46,5.95,16167,United Kingdom,17.85,3.57,0,6,1149.87,408,4.74,3.6,Low Value
489460,22232,3 PIECE JIGSAW TOADSTOOLS,8,12/1/2009 10:46,1.65,16167,United Kingdom,13.2,2.64,0,6,1149.87,408,6.51,3.02,Low Value
489460,84598,BOYS ALPHABET IRON ON PATCHES,576,12/1/2009 10:46,0.21,16167,United Kingdom,120.96,24.192,0,6,1149.87,408,14.93,4.2,Low Value
489460,79323W, WHITE CHERRY LIGHTS,8,12/1/2009 10:46,6.75,16167,United Kingdom,54,10.8,0,6,1149.87,408,12.99,3.22,Low Value
489460,22138,BAKING SET 9 PIECE RETROSPOT ,3,12/1/2009 10:46,4.95,16167,United Kingdom,14.85,2.97,0,6,1149.87,408,16.98,3.78,Low Value
489460,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,12/1/2009 10:46,4.95,16167,United Kingdom,14.85,2.97,0,6,1149.87,408,13.15,2.85,Low Value
489460,79323S, SILVER CHERRY LIGHTS,4,12/1/2009 10:46,6.75,16167,United Kingdom,27,5.4,0,6,1149.87,408,11.37,4.84,Low Value
489460,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/1/2009 10:46,1.65,16167,United Kingdom,19.8,3.96,0,6,1149.87,408,1.87,2,Low Value
489460,84568,GIRLS ALPHABET IRON ON PATCHES ,288,12/1/2009 10:46,0.21,16167,United Kingdom,60.48,12.096,0,6,1149.87,408,7.35,3.29,Low Value
489461,21668,RED STRIPE CERAMIC DRAWER KNOB,24,12/1/2009 10:49,1.25,17865,United Kingdom,30,6,0,62,25649.05,25,5.3,3.28,High Value
489461,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,12/1/2009 10:49,1.25,17865,United Kingdom,30,6,0,62,25649.05,25,4.88,4.36,High Value
489461,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,12/1/2009 10:49,1.25,17865,United Kingdom,30,6,0,62,25649.05,25,19.46,3.15,High Value
489461,21671,RED SPOT CERAMIC DRAWER KNOB,24,12/1/2009 10:49,1.25,17865,United Kingdom,30,6,0,62,25649.05,25,7.86,3.4,High Value
489461,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,12/1/2009 10:49,1.25,17865,United Kingdom,30,6,0,62,25649.05,25,17.84,3.35,High Value
489461,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,12/1/2009 10:49,1.25,17865,United Kingdom,30,6,0,62,25649.05,25,12.62,4.81,High Value
489461,22125,UNION JACK HOT WATER BOTTLE ,3,12/1/2009 10:49,5.95,17865,United Kingdom,17.85,3.57,0,62,25649.05,25,15.9,2.53,High Value
489461,21232,STRAWBERRY CERAMIC TRINKET BOX,48,12/1/2009 10:49,1.25,17865,United Kingdom,60,12,0,62,25649.05,25,10.05,3.52,High Value
489461,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,12/1/2009 10:49,2.95,17865,United Kingdom,17.7,3.54,0,62,25649.05,25,11.54,2.67,High Value
489461,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,6,12/1/2009 10:49,2.95,17865,United Kingdom,17.7,3.54,0,62,25649.05,25,9.85,2.46,High Value
489461,21161,KEEP OUT BOYS DOOR HANGER ,12,12/1/2009 10:49,1.45,17865,United Kingdom,17.4,3.48,0,62,25649.05,25,3.9,3.47,High Value
489461,21162,TOXIC AREA  DOOR HANGER ,12,12/1/2009 10:49,1.45,17865,United Kingdom,17.4,3.48,0,62,25649.05,25,14.45,2.25,High Value
489461,21248,DOOR HANGER  MUM + DADS ROOM,12,12/1/2009 10:49,1.45,17865,United Kingdom,17.4,3.48,0,62,25649.05,25,5.62,2,High Value
489461,21159,MOODY BOY  DOOR HANGER ,12,12/1/2009 10:49,1.45,17865,United Kingdom,17.4,3.48,0,62,25649.05,25,0.49,3.54,High Value
489461,82582,AREA PATROLLED METAL SIGN,12,12/1/2009 10:49,2.1,17865,United Kingdom,25.2,5.04,0,62,25649.05,25,12.91,3.66,High Value
489461,21181,PLEASE ONE PERSON  METAL SIGN,6,12/1/2009 10:49,2.1,17865,United Kingdom,12.6,2.52,0,62,25649.05,25,3.54,2.12,High Value
489461,85150,LADIES & GENTLEMEN METAL SIGN,6,12/1/2009 10:49,2.55,17865,United Kingdom,15.3,3.06,0,62,25649.05,25,18.81,2.14,High Value
489461,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/1/2009 10:49,2.95,17865,United Kingdom,17.7,3.54,0,62,25649.05,25,19.08,2.34,High Value
489461,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,12/1/2009 10:49,7.95,17865,United Kingdom,15.9,3.18,0,62,25649.05,25,18.3,3.72,High Value
489461,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,12/1/2009 10:49,5.95,17865,United Kingdom,17.85,3.57,0,62,25649.05,25,7.4,4.31,High Value
489462,90200D,PINK SWEETHEART BRACELET,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,0.31,3.36,Low Value
489462,90200E,GREEN SWEETHEART BRACELET,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,18.57,3.03,Low Value
489461,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12/1/2009 10:49,0.55,17865,United Kingdom,13.2,2.64,0,62,25649.05,25,8.56,3.88,High Value
489461,84991,60 TEATIME FAIRY CAKE CASES,24,12/1/2009 10:49,0.55,17865,United Kingdom,13.2,2.64,0,62,25649.05,25,19.33,2.3,High Value
489461,22180,RETRO SPOT LAMP,2,12/1/2009 10:49,9.95,17865,United Kingdom,19.9,3.98,0,62,25649.05,25,19.27,4.51,High Value
489461,72756,FAIRY CAKE CANDLES,27,12/1/2009 10:49,1.49,17865,United Kingdom,40.23,8.046,0,62,25649.05,25,17.06,2.07,High Value
489461,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,12/1/2009 10:49,2.95,17865,United Kingdom,17.7,3.54,0,62,25649.05,25,5.89,3.27,High Value
489461,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,12/1/2009 10:49,2.95,17865,United Kingdom,17.7,3.54,0,62,25649.05,25,7.7,2.57,High Value
489462,90200A,PURPLE SWEETHEART BRACELET,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,17.02,4.27,Low Value
489462,90200C,BLUE SWEETHEART BRACELET,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,6.34,3.16,Low Value
489462,90200B,BLACK SWEETHEART BRACELET,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,3.39,2.64,Low Value
489462,90185C,BLACK DIAMANTE EXPANDABLE RING,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,11.14,3.73,Low Value
489462,90185B,AMETHYST DIAMANTE EXPANDABLE RING,3,12/1/2009 10:49,4.25,17592,United Kingdom,12.75,2.55,0,2,0,733,18.72,3.33,Low Value
489462,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3,12/1/2009 10:49,3.75,17592,United Kingdom,11.25,2.25,0,2,0,733,13.92,3.47,Low Value
489462,90003D,CRYSTAL PAIR HEART HAIR SLIDES,3,12/1/2009 10:49,3.75,17592,United Kingdom,11.25,2.25,0,2,0,733,11.4,2.19,Low Value
489462,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3,12/1/2009 10:49,3.75,17592,United Kingdom,11.25,2.25,0,2,0,733,1.94,4.54,Low Value
489462,90209C,PINK ENAMEL+GLASS HAIR COMB,3,12/1/2009 10:49,2.1,17592,United Kingdom,6.3,1.26,0,2,0,733,12.3,3.11,Low Value
489462,90209A,PURPLE ENAMEL+GLASS HAIR COMB,3,12/1/2009 10:49,2.1,17592,United Kingdom,6.3,1.26,0,2,0,733,19.8,4.98,Low Value
489462,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,2,12/1/2009 10:49,6.35,17592,United Kingdom,12.7,2.54,0,2,0,733,2.8,2.95,Low Value
489465,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",12,12/1/2009 10:52,4.95,13767,United Kingdom,59.4,11.88,0,95,34229.7,20,10.37,3.33,High Value
489465,21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,12,12/1/2009 10:52,4.95,13767,United Kingdom,59.4,11.88,0,95,34229.7,20,17.55,3.96,High Value
489465,21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,12,12/1/2009 10:52,4.95,13767,United Kingdom,59.4,11.88,0,95,34229.7,20,14.82,2.6,High Value
489465,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",12,12/1/2009 10:52,4.95,13767,United Kingdom,59.4,11.88,0,95,34229.7,20,13.94,2.15,High Value
489465,21711,FOLDING UMBRELLA  WHITE/RED  SPOT,12,12/1/2009 10:52,4.95,13767,United Kingdom,59.4,11.88,0,95,34229.7,20,14.05,2.5,High Value
489465,20747,PICCADILLY TEA SET,4,12/1/2009 10:52,14.95,13767,United Kingdom,59.8,11.96,0,95,34229.7,20,7.19,4.81,High Value
489465,22125,UNION JACK HOT WATER BOTTLE ,12,12/1/2009 10:52,5.95,13767,United Kingdom,71.4,14.28,0,95,34229.7,20,5.87,3.59,High Value
489465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/1/2009 10:52,2.55,13767,United Kingdom,163.2,32.64,0,95,34229.7,20,16.19,4.05,High Value
489465,21733,RED HANGING HEART T-LIGHT HOLDER,20,12/1/2009 10:52,2.95,13767,United Kingdom,59,11.8,0,95,34229.7,20,16.2,2.48,High Value
489465,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,8,12/1/2009 10:52,2.1,13767,United Kingdom,16.8,3.36,0,95,34229.7,20,17.34,2.66,High Value
489465,20753,RETRO PINK SPOT WASHING UP GLOVES,8,12/1/2009 10:52,2.1,13767,United Kingdom,16.8,3.36,0,95,34229.7,20,18.26,4.45,High Value
489465,20754,RETRO RED SPOTTY WASHING UP GLOVES,8,12/1/2009 10:52,2.1,13767,United Kingdom,16.8,3.36,0,95,34229.7,20,10.23,4.39,High Value
489465,20751,FUNKY WASHING UP GLOVES ASSORTED,12,12/1/2009 10:52,2.1,13767,United Kingdom,25.2,5.04,0,95,34229.7,20,10.03,2.82,High Value
489465,48185,DOOR MAT FAIRY CAKE,4,12/1/2009 10:52,6.75,13767,United Kingdom,27,5.4,0,95,34229.7,20,15.97,2.49,High Value
489465,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,12/1/2009 10:52,3.95,13767,United Kingdom,47.4,9.48,0,95,34229.7,20,13,3.31,High Value
489465,21481,FAWN BLUE HOT WATER BOTTLE,8,12/1/2009 10:52,2.95,13767,United Kingdom,23.6,4.72,0,95,34229.7,20,14.04,3.69,High Value
489465,85042,ANTIQUE LILY FAIRY LIGHTS,24,12/1/2009 10:52,4.25,13767,United Kingdom,102,20.4,0,95,34229.7,20,15.92,3.67,High Value
489465,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,12/1/2009 10:52,9.95,13767,United Kingdom,39.8,7.96,0,95,34229.7,20,17.8,3.23,High Value
489465,84879,ASSORTED COLOUR BIRD ORNAMENT,160,12/1/2009 10:52,1.45,13767,United Kingdom,232,46.4,0,95,34229.7,20,6.76,2.67,High Value
C489476,22149,FELTCRAFT 6 FLOWER FRIENDS,-6,12/1/2009 10:55,2.1,13293,United Kingdom,-12.6,-2.52,1,7,1180.34,386,7.51,4.34,Low Value
489488,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,12/1/2009 10:59,4.65,17238,United Kingdom,4.65,0.93,0,31,7644.43,1,1.88,4.69,Mid Value
489488,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,12/1/2009 10:59,2.95,17238,United Kingdom,2.95,0.59,0,31,7644.43,1,11.57,2.97,Mid Value
489488,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,12/1/2009 10:59,2.95,17238,United Kingdom,2.95,0.59,0,31,7644.43,1,0.72,3.95,Mid Value
489488,22125,UNION JACK HOT WATER BOTTLE ,2,12/1/2009 10:59,5.95,17238,United Kingdom,11.9,2.38,0,31,7644.43,1,9.31,2.5,Mid Value
489488,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,12/1/2009 10:59,2.95,17238,United Kingdom,5.9,1.18,0,31,7644.43,1,10.85,2.25,Mid Value
489488,21484,CHICK GREY HOT WATER BOTTLE,3,12/1/2009 10:59,3.45,17238,United Kingdom,10.35,2.07,0,31,7644.43,1,5.73,4.82,Mid Value
489488,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,12/1/2009 10:59,3.75,17238,United Kingdom,3.75,0.75,0,31,7644.43,1,11.82,2.89,Mid Value
489488,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,12/1/2009 10:59,3.75,17238,United Kingdom,7.5,1.5,0,31,7644.43,1,0.61,4.14,Mid Value
489488,21100,CHARLIE AND LOLA CHARLOTTE BAG,2,12/1/2009 10:59,1.65,17238,United Kingdom,3.3,0.66,0,31,7644.43,1,0.75,4.63,Mid Value
489488,84582,PINK CROCHET CAT WITH SCARF,2,12/1/2009 10:59,4.25,17238,United Kingdom,8.5,1.7,0,31,7644.43,1,16.45,2.73,Mid Value
489488,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,12/1/2009 10:59,1.25,17238,United Kingdom,3.75,0.75,0,31,7644.43,1,7.2,4.79,Mid Value
489488,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,12/1/2009 10:59,1.25,17238,United Kingdom,1.25,0.25,0,31,7644.43,1,2.54,4.61,Mid Value
489488,84327A,PINK JUMPER LARRY THE LAMB,2,12/1/2009 10:59,2.1,17238,United Kingdom,4.2,0.84,0,31,7644.43,1,10.44,2.9,Mid Value
489488,22125,UNION JACK HOT WATER BOTTLE ,1,12/1/2009 10:59,5.95,17238,United Kingdom,5.95,1.19,0,31,7644.43,1,15.4,4.69,Mid Value
489488,21490,SET OF THREE 50'S GIFT WRAPS ,3,12/1/2009 10:59,1.95,17238,United Kingdom,5.85,1.17,0,31,7644.43,1,4.32,3.88,Mid Value
489488,21063,PARTY INVITES JAZZ HEARTS,4,12/1/2009 10:59,0.85,17238,United Kingdom,3.4,0.68,0,31,7644.43,1,12.46,2.58,Mid Value
489488,21058,PARTY INVITES WOODLAND,3,12/1/2009 10:59,0.85,17238,United Kingdom,2.55,0.51,0,31,7644.43,1,1.71,2.15,Mid Value
489488,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,12/1/2009 10:59,2.95,17238,United Kingdom,14.75,2.95,0,31,7644.43,1,1.03,3.46,Mid Value
489488,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,12/1/2009 10:59,3.75,17238,United Kingdom,15,3,0,31,7644.43,1,10.63,2.12,Mid Value
489488,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4,12/1/2009 10:59,3.75,17238,United Kingdom,15,3,0,31,7644.43,1,10.81,3.12,Mid Value
489488,22301,COFFEE MUG CAT + BIRD DESIGN,2,12/1/2009 10:59,2.55,17238,United Kingdom,5.1,1.02,0,31,7644.43,1,12.75,2.56,Mid Value
489488,22300,COFFEE MUG DOG + BALL DESIGN,3,12/1/2009 10:59,2.55,17238,United Kingdom,7.65,1.53,0,31,7644.43,1,14.52,2.29,Mid Value
489488,21493, VINTAGE DESIGN GIFT TAGS,6,12/1/2009 10:59,0.85,17238,United Kingdom,5.1,1.02,0,31,7644.43,1,19.52,2.23,Mid Value
489488,21231,SWEETHEART CERAMIC TRINKET BOX,4,12/1/2009 10:59,1.25,17238,United Kingdom,5,1,0,31,7644.43,1,10.33,2.22,Mid Value
489488,20870,OPULENT VELVET CANDLE IN BOX,6,12/1/2009 10:59,2.1,17238,United Kingdom,12.6,2.52,0,31,7644.43,1,6.46,3.56,Mid Value
489488,90121B,VINTAGE ROSE BEAD BRACELET BLUE,4,12/1/2009 10:59,4.25,17238,United Kingdom,17,3.4,0,31,7644.43,1,15.9,3.49,Mid Value
489488,90175A,WHITE GLASS CHUNKY CHARM BRACELET,2,12/1/2009 10:59,8.95,17238,United Kingdom,17.9,3.58,0,31,7644.43,1,5.42,3.34,Mid Value
489488,90195B,BLACK GEMSTONE BRACELET,2,12/1/2009 10:59,8.95,17238,United Kingdom,17.9,3.58,0,31,7644.43,1,8.78,4.96,Mid Value
489488,90062,CARNIVAL BRACELET,2,12/1/2009 10:59,12.75,17238,United Kingdom,25.5,5.1,0,31,7644.43,1,1.57,3.62,Mid Value
489488,21930,JUMBO STORAGE BAG SKULLS,2,12/1/2009 10:59,1.95,17238,United Kingdom,3.9,0.78,0,31,7644.43,1,0.51,2.88,Mid Value
C489503,21540,DAIRY MAID CERAMIC BUTTER DISH,-2,12/1/2009 11:04,4.25,16011,United Kingdom,-8.5,-1.7,1,30,5867.01,2,19.25,2.79,Mid Value
C489503,21533,RETRO SPOT LARGE MILK JUG,-1,12/1/2009 11:04,4.95,16011,United Kingdom,-4.95,-0.99,1,30,5867.01,2,16.72,2.49,Mid Value
C489504,85083,KISS REINDEER SCANDINAVIAN STOCKING,-6,12/1/2009 11:10,2.55,13916,United Kingdom,-15.3,-3.06,1,5,1260.51,458,13.92,2.22,Low Value
489505,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,12/1/2009 11:17,3.75,15712,United Kingdom,22.5,4.5,0,13,3467.46,3,8.18,3.71,Mid Value
489505,85099B,JUMBO BAG RED WHITE SPOTTY ,10,12/1/2009 11:17,1.95,15712,United Kingdom,19.5,3.9,0,13,3467.46,3,3.47,4.42,Mid Value
489505,48185,DOOR MAT FAIRY CAKE,10,12/1/2009 11:17,5.95,15712,United Kingdom,59.5,11.9,0,13,3467.46,3,3.13,3.55,Mid Value
489505,47566B,TEA TIME PARTY BUNTING,5,12/1/2009 11:17,4.65,15712,United Kingdom,23.25,4.65,0,13,3467.46,3,5,3.66,Mid Value
489505,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,12/1/2009 11:17,1.95,15712,United Kingdom,19.5,3.9,0,13,3467.46,3,10.98,2.17,Mid Value
489505,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,12/1/2009 11:17,4.95,15712,United Kingdom,29.7,5.94,0,13,3467.46,3,14.29,2.68,Mid Value
489505,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12/1/2009 11:17,2.95,15712,United Kingdom,17.7,3.54,0,13,3467.46,3,13.2,3.64,Mid Value
489505,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,12/1/2009 11:17,8.5,15712,United Kingdom,34,6.8,0,13,3467.46,3,5.6,4.18,Mid Value
489505,22138,BAKING SET 9 PIECE RETROSPOT ,3,12/1/2009 11:17,4.95,15712,United Kingdom,14.85,2.97,0,13,3467.46,3,19.1,3.6,Mid Value
489505,21479,WHITE SKULL HOT WATER BOTTLE ,4,12/1/2009 11:17,3.75,15712,United Kingdom,15,3,0,13,3467.46,3,14.76,2.24,Mid Value
